Policy #,Policy_type,Policy year,Seller Number,Amount of coverage_policy (in dollar),Business_type_Seller,Industry_Seller,Date of establishment (Seller)
11658,One_buyer,2015,1106800,57000,Corporation,"Professional, Scientific, and Technical Services",2010-07
11659,One_buyer,2015,1106800,44000,Corporation,"Professional, Scientific, and Technical Services",2010-07
11660,One_buyer,2015,1106900,7000,Corporation,Wholesale Trade,2013-07
11661,Multiple buyers,2015,1107000,36000,Individual Business,Manufacturing,2013-08
11661,Multiple buyers,2015,1107000,36000,Individual Business,Manufacturing,2013-08
11662,One_buyer,2015,1107100,10000,Corporation,Manufacturing,2013-01
11663,One_buyer,2015,1107200,9000,Individual Business,Wholesale Trade,2011-11
11664,One_buyer,2015,1107300,9000,Corporation,Wholesale Trade,2013-08
11665,Multiple buyers,2015,1107400,74000,Corporation,Manufacturing,2013-05
11665,Multiple buyers,2015,1107400,74000,Corporation,Manufacturing,2013-05
11665,Multiple buyers,2015,1107400,74000,Corporation,Manufacturing,2013-05
11665,Multiple buyers,2015,1107400,74000,Corporation,Manufacturing,2013-05
11665,Multiple buyers,2015,1107400,74000,Corporation,Manufacturing,2013-05
11665,Multiple buyers,2015,1107400,74000,Corporation,Manufacturing,2013-05
11665,Multiple buyers,2015,1107400,74000,Corporation,Manufacturing,2013-05
11666,One_buyer,2015,1107500,30000,Individual Business,Manufacturing,2013-08
11668,One_buyer,2015,1107700,2000,Corporation,Manufacturing,2013-05
11669,One_buyer,2015,1107800,1000,Individual Business,"Professional, Scientific, and Technical Services",2014-05
11670,One_buyer,2015,1107900,108000,Corporation,Wholesale Trade,2013-01
11671,One_buyer,2015,1108000,9000,Individual Business,"Professional, Scientific, and Technical Services",2011-10
11672,One_buyer,2015,1108100,30000,Corporation,Wholesale Trade,2014-09
11673,One_buyer,2015,1108200,5000,Individual Business,Manufacturing,2013-04
11674,One_buyer,2015,1108300,10000,Corporation,Wholesale Trade,2007-01
11675,One_buyer,2015,1108400,10000,Individual Business,Manufacturing,2012-03
11676,Multiple buyers,2015,1108500,90000,Corporation,Transportation,2013-03
11676,Multiple buyers,2015,1108500,90000,Corporation,Transportation,2013-03
11676,Multiple buyers,2015,1108500,90000,Corporation,Transportation,2013-03
11677,One_buyer,2015,1108600,1000,Corporation,Manufacturing,2014-04
11678,One_buyer,2015,1108700,10000,Individual Business,Manufacturing,2013-07
11680,One_buyer,2015,1108900,40000,Corporation,Manufacturing,2012-07
11681,One_buyer,2015,1109000,40000,Corporation,Wholesale Trade,2013-05
11682,One_buyer,2015,1109100,10000,Individual Business,Manufacturing,2013-10
11683,One_buyer,2015,1109200,30000,Individual Business,Manufacturing,2013-05
11685,One_buyer,2015,1109400,4000,Corporation,Manufacturing,2014-06
11686,One_buyer,2015,1109500,10000,Individual Business,Wholesale Trade,2014-01
11687,One_buyer,2015,1109600,8000,Individual Business,Manufacturing,2012-12
11688,One_buyer,2015,1109700,4000,Corporation,Wholesale Trade,2014-06
11689,One_buyer,2015,1109800,10000,Corporation,Manufacturing,2014-01
11690,One_buyer,2015,1109900,10000,Corporation,Manufacturing,2014-07
11691,One_buyer,2015,1110000,1000,Corporation,"Professional, Scientific, and Technical Services",2008-09
11692,One_buyer,2015,1110100,2000,Corporation,Manufacturing,2013-03
11693,One_buyer,2015,1110200,1000,Corporation,Wholesale Trade,2012-07
11694,One_buyer,2015,1110300,10000,Corporation,Wholesale Trade,2011-07
11695,One_buyer,2015,1110400,2000,Individual Business,Wholesale Trade,2012-12
11696,One_buyer,2015,1110500,8000,Individual Business,Manufacturing,2007-06
11697,One_buyer,2015,1110600,20000,Corporation,Manufacturing,2013-11
11698,Multiple buyers,2015,1110700,404000,Corporation,Manufacturing,2010-03
11698,Multiple buyers,2015,1110700,404000,Corporation,Manufacturing,2010-03
11698,Multiple buyers,2015,1110700,404000,Corporation,Manufacturing,2010-03
11699,One_buyer,2015,1110800,9000,Individual Business,Manufacturing,2013-02
11700,One_buyer,2015,1110900,11000,Corporation,Manufacturing,2012-11
11701,One_buyer,2015,1111000,4000,Individual Business,Manufacturing,2014-01
11702,One_buyer,2015,1111100,9000,Individual Business,Wholesale Trade,2011-05
11703,One_buyer,2015,1111200,2000,Individual Business,Wholesale Trade,2005-01
11704,One_buyer,2015,1111300,2000,Individual Business,"Professional, Scientific, and Technical Services",2004-10
11705,One_buyer,2015,1111400,3000,Corporation,Manufacturing,2014-11
11706,One_buyer,2015,1111500,200000,Corporation,Manufacturing,2013-03
11707,One_buyer,2015,1111600,3000,Individual Business,Manufacturing,2010-01
11708,Multiple buyers,2015,1111700,221000,Corporation,Transportation,2005-11
11708,Multiple buyers,2015,1111700,221000,Corporation,Transportation,2005-11
11708,Multiple buyers,2015,1111700,221000,Corporation,Transportation,2005-11
11708,Multiple buyers,2015,1111700,221000,Corporation,Transportation,2005-11
11709,One_buyer,2015,1111800,29000,Corporation,Wholesale Trade,2014-07
11710,,2015,1111900,#N/A,Individual Business,Manufacturing,2012-12
11711,One_buyer,2015,1112000,10000,Corporation,Wholesale Trade,2011-10
11712,One_buyer,2015,1112100,11000,Individual Business,Manufacturing,2013-01
11713,One_buyer,2015,1112100,40000,Individual Business,Manufacturing,2013-01
11714,Multiple buyers,2015,1112200,80000,Individual Business,Wholesale Trade,2009-02
11715,One_buyer,2015,1112300,30000,Individual Business,Manufacturing,2011-03
11716,One_buyer,2015,1112400,19000,Corporation,Manufacturing,2011-03
11717,One_buyer,2015,1112500,10000,Individual Business,Manufacturing,2014-02
11718,One_buyer,2015,1112600,7000,Individual Business,Wholesale Trade,2013-06
11719,,2015,1112700,#N/A,Corporation,Wholesale Trade,2014-03
11720,,2015,1112700,#N/A,Corporation,Wholesale Trade,2014-03
11721,One_buyer,2015,1112800,302000,Corporation,Manufacturing,2012-07
11722,One_buyer,2015,1112900,30000,Corporation,Manufacturing,2014-01
11723,One_buyer,2015,1113000,7000,Individual Business,Manufacturing,2005-04
11724,One_buyer,2015,1113100,10000,Corporation,Transportation,2014-12
11725,Multiple buyers,2015,1113200,130000,Individual Business,Wholesale Trade,2011-09
11725,Multiple buyers,2015,1113200,130000,Individual Business,Wholesale Trade,2011-09
11725,Multiple buyers,2015,1113200,130000,Individual Business,Wholesale Trade,2011-09
11725,Multiple buyers,2015,1113200,130000,Individual Business,Wholesale Trade,2011-09
11726,One_buyer,2015,1113300,20000,Corporation,Wholesale Trade,2014-01
11727,One_buyer,2015,1113300,10000,Corporation,Wholesale Trade,2014-01
11728,One_buyer,2015,1113400,2000,Individual Business,Manufacturing,2011-09
11729,One_buyer,2015,1113500,2000,Corporation,Transportation,2014-08
11730,Multiple buyers,2015,1113600,6000,Individual Business,Wholesale Trade,2013-04
11730,Multiple buyers,2015,1113600,6000,Individual Business,Wholesale Trade,2013-04
11730,Multiple buyers,2015,1113600,6000,Individual Business,Wholesale Trade,2013-04
11731,One_buyer,2015,1113700,80000,Corporation,Manufacturing,2014-10
11732,One_buyer,2015,1113800,10000,Individual Business,"Professional, Scientific, and Technical Services",2005-12
11733,One_buyer,2015,1113900,9000,Individual Business,Manufacturing,2013-06
11734,One_buyer,2015,1114000,6000,Individual Business,Manufacturing,2014-04
11735,One_buyer,2015,1114100,40000,Corporation,Wholesale Trade,2014-08
11736,One_buyer,2015,1114100,25000,Corporation,Wholesale Trade,2014-08
11737,One_buyer,2015,1114100,10000,Corporation,Wholesale Trade,2014-08
11738,One_buyer,2015,1114200,5000,Corporation,Wholesale Trade,2014-12
11739,One_buyer,2015,1114300,70000,Individual Business,Manufacturing,2013-11
11740,One_buyer,2015,1114400,30000,Corporation,Wholesale Trade,2014-02
11741,One_buyer,2015,1114400,30000,Corporation,Wholesale Trade,2014-02
11742,One_buyer,2015,1114400,20000,Corporation,Wholesale Trade,2014-02
11743,One_buyer,2015,1114400,10000,Corporation,Wholesale Trade,2014-02
11744,One_buyer,2015,1114400,10000,Corporation,Wholesale Trade,2014-02
11745,One_buyer,2015,1114400,10000,Corporation,Wholesale Trade,2014-02
11746,One_buyer,2015,1114400,20000,Corporation,Wholesale Trade,2014-02
11747,One_buyer,2015,1114400,30000,Corporation,Wholesale Trade,2014-02
11748,Multiple buyers,2015,1114500,116000,Corporation,Transportation,1993-02
11748,Multiple buyers,2015,1114500,116000,Corporation,Transportation,1993-02
11748,Multiple buyers,2015,1114500,116000,Corporation,Transportation,1993-02
11748,Multiple buyers,2015,1114500,116000,Corporation,Transportation,1993-02
11748,Multiple buyers,2015,1114500,116000,Corporation,Transportation,1993-02
11750,One_buyer,2015,1114700,30000,Corporation,Wholesale Trade,2008-10
11751,One_buyer,2015,1114700,30000,Corporation,Wholesale Trade,2008-10
11752,One_buyer,2015,1114800,5000,Corporation,"Professional, Scientific, and Technical Services",2005-09
11753,One_buyer,2015,1114900,10000,Corporation,Other Services,2005-01
11754,One_buyer,2015,1115000,84000,Corporation,Manufacturing,2010-12
11755,One_buyer,2015,1115100,9000,Corporation,Wholesale Trade,2014-09
11756,One_buyer,2015,1115200,5000,Individual Business,Manufacturing,2014-05
11757,Multiple buyers,2015,1115300,102000,Individual Business,Manufacturing,2012-05
11757,Multiple buyers,2015,1115300,102000,Individual Business,Manufacturing,2012-05
11757,Multiple buyers,2015,1115300,102000,Individual Business,Manufacturing,2012-05
11757,Multiple buyers,2015,1115300,102000,Individual Business,Manufacturing,2012-05
11757,Multiple buyers,2015,1115300,102000,Individual Business,Manufacturing,2012-05
11757,Multiple buyers,2015,1115300,102000,Individual Business,Manufacturing,2012-05
11758,One_buyer,2015,1115400,9000,Corporation,Wholesale Trade,2014-12
11759,Multiple buyers,2015,1115500,113000,Individual Business,Manufacturing,2000-10
11759,Multiple buyers,2015,1115500,113000,Individual Business,Manufacturing,2000-10
11759,Multiple buyers,2015,1115500,113000,Individual Business,Manufacturing,2000-10
11760,One_buyer,2015,1115600,6000,Corporation,Manufacturing,2014-11
11761,One_buyer,2015,1115700,56000,Corporation,Manufacturing,2015-01
11762,One_buyer,2015,1115800,40000,Corporation,Wholesale Trade,2014-01
11763,Multiple buyers,2015,1115900,31000,Corporation,Wholesale Trade,2010-12
11763,Multiple buyers,2015,1115900,31000,Corporation,Wholesale Trade,2010-12
11763,Multiple buyers,2015,1115900,31000,Corporation,Wholesale Trade,2010-12
11763,Multiple buyers,2015,1115900,31000,Corporation,Wholesale Trade,2010-12
11763,Multiple buyers,2015,1115900,31000,Corporation,Wholesale Trade,2010-12
11764,One_buyer,2015,1116000,6000,Corporation,"Professional, Scientific, and Technical Services",2008-07
11765,One_buyer,2015,1116100,15000,Individual Business,Manufacturing,2013-06
11766,One_buyer,2015,1116200,20000,Corporation,Wholesale Trade,2013-09
11767,One_buyer,2015,1116300,13000,Individual Business,Manufacturing,2004-11
11769,One_buyer,2015,1116500,40000,Corporation,Manufacturing,2011-12
11770,One_buyer,2015,1116600,10000,Individual Business,Wholesale Trade,2014-07
11771,One_buyer,2015,1116700,6000,Individual Business,Manufacturing,2009-08
11772,One_buyer,2015,1116800,6000,Individual Business,Wholesale Trade,2013-01
11773,One_buyer,2015,1116900,5000,Corporation,Manufacturing,2012-05
11775,One_buyer,2015,1117100,6000,Individual Business,Wholesale Trade,2013-07
11776,One_buyer,2015,1117200,1000,Individual Business,Manufacturing,2011-07
11777,One_buyer,2015,1117300,24000,Individual Business,Wholesale Trade,2012-01
11778,One_buyer,2015,1117400,9000,Corporation,Wholesale Trade,2014-05
11779,One_buyer,2015,1117500,9000,Corporation,"Professional, Scientific, and Technical Services",2014-02
11780,One_buyer,2015,1117600,10000,Individual Business,Wholesale Trade,2010-10
11781,One_buyer,2015,1117600,10000,Individual Business,Wholesale Trade,2010-10
11782,One_buyer,2015,1117700,4000,Corporation,"Professional, Scientific, and Technical Services",2013-04
11783,One_buyer,2015,1117800,19000,Corporation,Manufacturing,2015-01
11784,Multiple buyers,2015,1117900,88000,Corporation,Wholesale Trade,2013-08
11784,Multiple buyers,2015,1117900,88000,Corporation,Wholesale Trade,2013-08
11785,One_buyer,2015,1118000,1000,Corporation,Manufacturing,2010-04
11786,One_buyer,2015,1118100,17000,Corporation,Wholesale Trade,2014-07
11787,One_buyer,2015,1118200,4000,Individual Business,Other Services,2013-02
11788,One_buyer,2015,1118300,4000,Individual Business,Other Services,2013-07
11789,One_buyer,2015,1118400,40000,Corporation,Wholesale Trade,2014-06
11790,One_buyer,2015,1118500,6000,Corporation,Wholesale Trade,2011-08
11791,One_buyer,2015,1118600,60000,Corporation,Wholesale Trade,2011-03
11792,One_buyer,2015,1118700,10000,Individual Business,Manufacturing,2011-08
11793,One_buyer,2015,1118800,4000,Corporation,Manufacturing,2013-01
11794,One_buyer,2015,1118900,36000,Corporation,Manufacturing,2013-04
11795,One_buyer,2015,1119000,1000,Corporation,Manufacturing,2012-11
11796,One_buyer,2015,1119100,1000,Individual Business,Manufacturing,2011-10
11797,One_buyer,2015,1119200,10000,Corporation,"Professional, Scientific, and Technical Services",2012-10
11798,One_buyer,2015,1119300,6000,Individual Business,Wholesale Trade,2011-09
11799,One_buyer,2015,1119400,10000,Corporation,Wholesale Trade,2013-04
11800,Multiple buyers,2015,1119400,83000,Corporation,Wholesale Trade,2013-04
11800,Multiple buyers,2015,1119400,83000,Corporation,Wholesale Trade,2013-04
11800,Multiple buyers,2015,1119400,83000,Corporation,Wholesale Trade,2013-04
11800,Multiple buyers,2015,1119400,83000,Corporation,Wholesale Trade,2013-04
11800,Multiple buyers,2015,1119400,83000,Corporation,Wholesale Trade,2013-04
11800,Multiple buyers,2015,1119400,83000,Corporation,Wholesale Trade,2013-04
11801,One_buyer,2015,1119500,30000,Corporation,Other Services,2014-12
11802,One_buyer,2015,1119600,30000,Corporation,Manufacturing,2014-01
11803,One_buyer,2015,1119700,1000,Individual Business,Manufacturing,2012-03
11804,One_buyer,2015,1119800,9000,Corporation,Wholesale Trade,2014-01
11805,One_buyer,2015,1119900,30000,Individual Business,Wholesale Trade,2011-05
11806,Multiple buyers,2015,1120000,2600000,Corporation,Manufacturing,2005-03
11806,Multiple buyers,2015,1120000,2600000,Corporation,Manufacturing,2005-03
11806,Multiple buyers,2015,1120000,2600000,Corporation,Manufacturing,2005-03
11806,Multiple buyers,2015,1120000,2600000,Corporation,Manufacturing,2005-03
11806,Multiple buyers,2015,1120000,2600000,Corporation,Manufacturing,2005-03
11806,Multiple buyers,2015,1120000,2600000,Corporation,Manufacturing,2005-03
11806,Multiple buyers,2015,1120000,2600000,Corporation,Manufacturing,2005-03
11807,Multiple buyers,2015,1120100,1916000,Corporation,Manufacturing,2015-02
11807,Multiple buyers,2015,1120100,1916000,Corporation,Manufacturing,2015-02
11807,Multiple buyers,2015,1120100,1916000,Corporation,Manufacturing,2015-02
11807,Multiple buyers,2015,1120100,1916000,Corporation,Manufacturing,2015-02
11807,Multiple buyers,2015,1120100,1916000,Corporation,Manufacturing,2015-02
11807,Multiple buyers,2015,1120100,1916000,Corporation,Manufacturing,2015-02
11807,Multiple buyers,2015,1120100,1916000,Corporation,Manufacturing,2015-02
11808,One_buyer,2015,1120200,10000,Corporation,Wholesale Trade,2014-01
11809,One_buyer,2015,1120300,4000,Corporation,Manufacturing,2009-08
11810,One_buyer,2015,1120400,9000,Corporation,Manufacturing,2014-09
11811,One_buyer,2015,1120500,10000,Individual Business,Wholesale Trade,2014-04
11812,One_buyer,2015,1120500,10000,Individual Business,Wholesale Trade,2014-04
11813,One_buyer,2015,1120600,40000,Individual Business,Wholesale Trade,2001-03
11814,One_buyer,2015,1120700,9000,Corporation,Manufacturing,2014-04
11815,One_buyer,2015,1120800,10000,Individual Business,Manufacturing,1979-01
11816,One_buyer,2015,1120900,60000,Corporation,Manufacturing,2014-12
11817,One_buyer,2015,1121000,10000,Corporation,Manufacturing,2014-07
11818,One_buyer,2015,1121100,9000,Corporation,Manufacturing,2014-12
11819,Multiple buyers,2015,1121200,130000,Corporation,Wholesale Trade,2011-12
11820,One_buyer,2015,1121300,4000,Individual Business,Manufacturing,2014-06
11821,One_buyer,2015,1121400,3000,Corporation,Wholesale Trade,2013-07
11822,One_buyer,2015,1121500,29000,Individual Business,Manufacturing,2007-08
11823,,2015,1121600,#N/A,Corporation,Wholesale Trade,2014-07
11824,Multiple buyers,2015,1121700,796000,Corporation,Manufacturing,2011-11
11824,Multiple buyers,2015,1121700,796000,Corporation,Manufacturing,2011-11
11825,,2015,1121800,#N/A,Individual Business,Manufacturing,2012-03
11826,One_buyer,2015,1121900,10000,Corporation,Manufacturing,2014-12
11827,One_buyer,2015,1122000,50000,Individual Business,Manufacturing,2006-06
11828,One_buyer,2015,1122100,80000,Corporation,Wholesale Trade,2013-03
11829,One_buyer,2015,1122200,9000,Individual Business,Manufacturing,1990-11
11830,One_buyer,2015,1122300,30000,Corporation,Manufacturing,2012-07
11831,One_buyer,2015,1122300,30000,Corporation,Manufacturing,2012-07
11832,One_buyer,2015,1122300,30000,Corporation,Manufacturing,2012-07
11833,One_buyer,2015,1122400,60000,Individual Business,Wholesale Trade,2007-02
11834,Multiple buyers,2015,1122500,185000,Corporation,Manufacturing,2012-03
11834,Multiple buyers,2015,1122500,185000,Corporation,Manufacturing,2012-03
11834,Multiple buyers,2015,1122500,185000,Corporation,Manufacturing,2012-03
11834,Multiple buyers,2015,1122500,185000,Corporation,Manufacturing,2012-03
11834,Multiple buyers,2015,1122500,185000,Corporation,Manufacturing,2012-03
11835,One_buyer,2015,1122600,10000,Corporation,Manufacturing,2012-01
